h = 0.01, T = 200, nsteps = 20000
freq = 0.0283383, amp = 0.1, ncyc = 5
delaystart = 5, delaystep = 50, numdelays = 10
5, 0.26251247424440283
55, 0.15878915819587236
105, 0.071508554159996296
155, 0.020831197365562673
205, 5.1733231143350167e-09
255, 9.5724636544156702e-10
305, 2.9776085919799542e-10
355, 1.0161061396007979e-10
405, 1.6962238553154344e-11
455, 3.3415609615506798e-11
