h = 0.01, T = 200, nsteps = 20000
freq = 0.0740266, amp = 0.1, ncyc = 5
delaystart = 5, delaystep = 50, numdelays = 20
5, 0.30939854688002205
55, 0.26507432675637771
105, 0.1842888069206704
155, 0.11512148163967827
205, 0.00014986375123419491
255, 1.0355249327315113e-05
305, 8.8872839270117359e-07
355, 2.2938335480940766e-07
405, 9.1191295909118871e-08
455, 4.1176609601126805e-08
505, 1.9682863044154277e-08
555, 9.7834870697722284e-09
605, 4.9352424419582737e-09
655, 2.4429069972386458e-09
705, 1.0966826809679189e-09
755, 4.3616206186806592e-10
805, 2.3454867269302979e-10
855, 1.5690969553386551e-10
905, 9.5460530880894123e-11
955, 5.2711190901301534e-11
