h = 0.01, T = 200, nsteps = 20000
freq = 0.0473144, amp = 0.1, ncyc = 5
delaystart = 5, delaystep = 50, numdelays = 20
5, 0.2043268270138261
55, 0.22944185140805232
105, 0.16953821833141508
155, 0.11199890185370144
205, 0.073033949347204224
255, 2.8443011745933241e-05
305, 2.4677854105614165e-06
355, 3.2146587046068257e-07
405, 1.2158407719661091e-07
455, 4.9821710818599707e-08
505, 2.20646020846997e-08
555, 1.2165798649344748e-08
605, 6.1823813880849492e-09
655, 2.6224717325988613e-09
705, 1.5355174867284625e-09
755, 1.5079920294783303e-09
805, 1.044893210358865e-09
855, 5.9403686526221712e-10
905, 3.2610180838821835e-10
955, 1.9144126954598624e-10
