h = 0.01, T = 200, nsteps = 20000
freq = 0.136854, amp = 0.1, ncyc = 5
delaystart = 5, delaystep = 50, numdelays = 20
5, 0.16676793369927331
55, 0.21184448207635564
105, 0.1961657705324408
155, 0.054550779416296484
205, 0.0011284129794621692
255, 5.4985840218248346e-05
305, 2.8645756331544684e-06
355, 4.6155997446277362e-07
405, 1.3721738851968469e-07
455, 6.1897823636343238e-08
505, 3.3323059023501547e-08
555, 1.8709642761896916e-08
605, 7.2740885703585341e-09
655, 2.8869168378439651e-09
705, 1.7392814857035226e-09
755, 1.798434611809372e-09
805, 1.2540677453168317e-09
855, 7.0138439699134101e-10
905, 3.7068524241086389e-10
955, 2.0470493547102124e-10
